"English language learners","Enrollment","Guidance counselors","instructional_aides_fte","lea_admin_support_staff_fte","lea_administrators_fte","librarian_specialists_fte","librarian_support_staff_fte","number_of_schools","other_staff_fte","school_admin_support_staff_fte","school_administrators_fte","school_counselors_fte","school_psychologists_fte","school_staff_total_fte","spec_ed_students","supervisory_union_number","support_staff_other_fte","support_staff_stu_wo_psych_fte","support_staff_students_fte","teachers_elementary_fte","teachers_kindergarten_fte","teachers_prek_fte","teachers_secondary_fte","teachers_total_fte","teachers_ungraded_fte","migrantYN"
418,667,3,39,10,13,1,2,9,0,6,5,0,0,0,96,0,29,0,0,31,1,0,29,61,-2,"No"
1,60,0,3,1,1,0,0,2,0,0,0,0,0,0,18,0,2,0,0,2,0,0,3,5,-2,"No"
86,390,1,11,3,2,0,2,2,0,3,2,0,0,0,36,0,9,0,1,14,1,1,14,30,-2,"No"
83,173,0,10,2,2,0,0,5,0,3,2,0,0,0,33,0,3,0,1,7,0,0,8,15,-2,"No"
301,388,0,17,7,6,0,0,10,0,3,6,0,0,0,63,0,33,0,0,16,2,1,17,36,-2,"No"
4,648,1,6,3,4,0,1,4,0,3,3,0,0,0,46,0,7,0,1,9,0,0,15,25,-2,"No"
183,282,1,14,3,5,0,0,8,0,2,3,0,0,0,57,0,17,0,0,13,1,0,13,27,-2,"No"
1,729,3,18,0,7,1,3,3,0,9,3,0,0,0,120,0,20,0,0,19,4,0,26,49,-2,"No"
9,242,0,1,1,3,0,0,4,0,3,5,0,0,0,13,0,3,0,0,4,0,0,7,12,-2,"No"
1,350,0,13,1,4,0,1,3,0,4,2,0,0,0,38,0,5,0,0,9,0,0,15,25,-2,"No"
3,122,0,2,0,2,0,0,1,0,0,0,0,0,0,14,0,3,0,0,3,0,0,7,11,-2,"No"
153,1352,3,2,10,5,0,0,11,0,21,7,0,0,0,120,0,11,0,1,18,0,0,23,41,-2,"No"
100,5882,10,76,3,3,7,2,8,0,52,19,0,0,0,580,0,68,0,80,191,15,0,114,320,-2,"No"
231,2823,1,70,8,1,1,0,4,0,7,7,0,0,0,352,0,31,0,28,107,9,0,45,162,-2,"No"
22,416,1,5,1,1,0,1,1,0,1,0,0,0,0,28,0,5,0,4,21,2,0,0,23,-2,"No"
18,110,0,4,1,1,0,1,1,0,1,0,0,0,0,26,0,2,0,4,7,0,0,0,7,-2,"No"
165,585,-1,-1,-1,-1,-1,-1,5,0,-1,-1,0,0,0,24,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,216,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,36,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,164,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,24,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,268,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,20,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,453,0,26,1,0,0,0,3,0,3,2,0,0,0,84,0,4,0,5,14,1,2,6,24,-2,"No"
3,83,0,4,0,1,0,0,1,0,2,0,0,0,0,29,0,3,0,1,5,0,0,0,5,-2,"No"
566,1338,1,7,2,1,2,1,3,0,15,6,0,0,0,153,0,41,0,17,45,4,0,34,83,-2,"No"
-1,589,1,11,2,1,1,1,4,0,3,2,0,0,0,75,0,15,0,6,21,2,0,12,35,-2,"No"
-1,97,0,5,0,0,0,1,1,0,0,1,0,0,0,9,0,0,0,0,4,0,0,0,4,-2,"No"
-1,101,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,10,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
48,216,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,19,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,727,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,33,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,253,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,12,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
6,115,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,12,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,340,-1,-1,-1,-1,-1,-1,3,0,-1,-1,0,0,0,18,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,"No"
-1,1160,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,65,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
26,233,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,18,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,254,0,1,1,1,0,0,1,0,0,1,0,0,0,20,0,0,0,1,2,0,0,14,16,-2,"No"
-1,131,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,0,0,8,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,309,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,67,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,117,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,0,0,4,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
240,760,-1,-1,-1,-1,-1,-1,3,0,-1,-1,0,0,0,11,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,418,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,11,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,485,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,52,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,101,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,0,0,11,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,372,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,7,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
2,108,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,8,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,105,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,0,0,9,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,171,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,24,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
46,257,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,0,0,21,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,98,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,0,0,15,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,1985,-1,-1,-1,-1,-1,-1,4,0,-1,-1,0,0,0,103,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
9,25,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,8,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
52,241,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,0,0,17,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,163,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,8,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,338,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,0,0,1,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,435,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,23,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,406,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,0,0,34,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
2,1443,-1,-1,-1,-1,-1,-1,4,0,-1,-1,0,0,0,192,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,408,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,49,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,111,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,0,0,15,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
1,214,-1,-1,-1,-1,-1,-1,4,0,-1,-1,0,0,0,21,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
3,123,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,13,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,307,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,16,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
55,2471,5,35,0,1,2,7,2,0,8,4,0,0,0,236,0,45,0,17,0,0,0,114,114,-2,"No"
290,1107,-1,-1,-1,-1,-1,-1,12,0,-1,-1,0,0,0,108,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"Yes"
1,104,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,17,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,69,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,18,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
2,165,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,13,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,176,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,28,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
6,414,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,62,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,125,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,16,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,88,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,5,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,112,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,7,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,187,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,10,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,364,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,33,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,205,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,30,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,55,0,1,1,0,0,0,1,0,1,0,0,0,0,12,0,1,0,0,0,0,0,4,4,-2,"No"
-1,535,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,48,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
107,624,-1,-1,-1,-1,-1,-1,6,0,-1,-1,0,0,0,42,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
46,220,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,22,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,541,-1,-1,-1,-1,-1,-1,6,0,-1,-1,0,0,0,87,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,74,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,11,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
20,180,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,21,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,237,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,16,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,269,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,0,0,7,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,428,-1,-1,-1,-1,-1,-1,5,0,-1,-1,0,0,0,26,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
249,642,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,30,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,331,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,36,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,241,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,19,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,163,0,1,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,-2,"No"
-1,128,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,0,0,19,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,239,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,30,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,184,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,53,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,465,-1,-1,-1,-1,-1,-1,13,0,-1,-1,0,0,0,162,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,258,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,24,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
126,402,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,42,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
8,151,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,14,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
28,191,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,13,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,83,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,0,0,1,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
7,130,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,0,0,2,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
17,200,0,0,0,1,0,0,1,0,0,1,0,0,0,12,0,0,0,0,9,0,0,4,13,-2,"No"
-1,454,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,0,0,12,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,727,-1,-1,-1,-1,-1,-1,4,0,-1,-1,0,0,0,55,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
16,265,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,0,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,527,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,9,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
11,639,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,29,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
13,102,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,9,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,103,0,1,1,0,0,0,1,0,0,1,0,0,0,23,0,0,0,0,4,0,0,0,5,-2,"No"
1,101,0,15,2,0,0,0,1,0,0,0,0,0,0,17,0,1,0,1,7,0,0,0,7,-2,"No"
5,95,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,7,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,"No"
-1,189,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,35,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
8,70,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,8,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,95,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,19,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
7,151,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,18,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,"No"
28,206,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,20,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
67,127,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
26,151,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,18,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,100,0,2,0,2,0,0,2,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,3,-2,"No"
-1,107,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,12,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,146,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,34,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,"No"
2,1083,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,61,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,133,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,11,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,40,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,2,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,274,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,20,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
117,371,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1,1,-2,"No"
-1,128,0,0,0,0,0,0,4,0,0,2,0,0,0,8,0,0,0,0,0,0,0,7,7,-2,"No"
-1,138,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,0,0,6,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,192,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,24,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,"No"
-1,409,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,41,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,235,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,3,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,594,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,33,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
86,620,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,31,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,134,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,15,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,157,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,15,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,21,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
108,410,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,0,0,28,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,187,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,18,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,94,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,0,-1,-1,-1,-1,-1,-1,12,0,-1,-1,0,0,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,127,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
9,111,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,31,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,609,-1,-1,-1,-1,-1,-1,3,0,-1,-1,0,0,0,32,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
5,307,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,31,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,188,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,31,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,146,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,8,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,61,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,10,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,154,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,25,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
5,150,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,22,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,115,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,14,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,199,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,4,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
9,1046,3,14,3,1,1,2,4,0,11,4,0,0,0,138,0,23,0,9,39,4,0,26,69,-2,"No"
-1,86,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,12,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,82,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,0,0,5,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
125,639,0,0,0,0,0,0,1,0,0,0,0,0,0,29,0,0,0,0,0,0,0,5,5,-2,"No"
4,152,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,8,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
91,702,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,32,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,755,-1,-1,-1,-1,-1,-1,5,0,-1,-1,0,0,0,46,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
2,54,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,9,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
8,832,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,0,0,36,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
12,1472,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,108,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
4,53,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,5,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,282,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,33,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
175,535,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,47,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,168,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,13,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,279,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,7,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
6,329,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,0,0,2,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
53,422,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,0,0,41,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,146,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,0,0,1,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,339,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,23,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,197,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,8,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
218,921,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,0,0,54,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
49,543,-1,-1,-1,-1,-1,-1,3,0,-1,-1,0,0,0,26,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
28,1382,1,12,2,4,1,0,1,0,1,4,0,0,0,131,0,5,0,3,54,5,0,0,59,-2,"No"
-1,447,-1,-1,-1,-1,-1,-1,4,0,-1,-1,0,0,0,67,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
105,720,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,0,0,72,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
2,193,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,24,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,187,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,42,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,339,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,0,0,18,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,180,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,34,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,146,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,5,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,19,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,155,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,0,0,15,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,186,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,27,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,606,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,36,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
4,146,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,17,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,85,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,7,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,127,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,9,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
133,671,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,46,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,214,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,24,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,212,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,39,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,17,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,68,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,4,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-1,116,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,0,0,9,0,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
